country,influencer,date,arms_transfer_security_aid_assistance,bribery_economic_corruption,diaspora_activation,diplomatic_mediation,diplomatic_recognition,diplomatic_sanction,diplomatic_statement,diplomatic_visit,economic_aid_assistance,intelligence_counterintelligence,investment,joint_security_force_exercise,media_campaign_intervention,political_process_policy_intervention,professional_cultural_exchange,security_cooperation,security_force_facility_presence,surveillance,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,rai_999,total_articles,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,diaspora_activationNorm,diplomatic_mediationNorm,diplomatic_recognitionNorm,diplomatic_sanctionNorm,diplomatic_statementNorm,diplomatic_visitNorm,economic_aid_assistanceNorm,intelligence_counterintelligenceNorm,investmentNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,political_process_policy_interventionNorm,professional_cultural_exchangeNorm,security_cooperationNorm,security_force_facility_presenceNorm,surveillanceNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Belarus,Russia,2019-01-01,2,1,0,0,3,4,4,1,0,0,3,0,1,1,29,1,0,1,1,1,8,0,6081,6142,3.2562683165092806e-4,1.6281341582546403e-4,0,0,4.884402474763921e-4,6.512536633018561e-4,6.512536633018561e-4,1.6281341582546403e-4,0,0,4.884402474763921e-4,0,1.6281341582546403e-4,1.6281341582546403e-4,0.0047215890589384565,1.6281341582546403e-4,0,1.6281341582546403e-4,1.6281341582546403e-4,1.6281341582546403e-4,0.0013025073266037122,0
Belarus,Russia,2019-02-01,3,3,0,0,3,2,6,3,1,0,3,0,0,0,29,5,1,0,2,0,6,0,6229,6296,4.764930114358323e-4,4.764930114358323e-4,0,0,4.764930114358323e-4,3.176620076238882e-4,9.529860228716646e-4,4.764930114358323e-4,1.588310038119441e-4,0,4.764930114358323e-4,0,0,0,0.004606099110546378,7.941550190597204e-4,1.588310038119441e-4,0,3.176620076238882e-4,0,9.529860228716646e-4,0
Belarus,Russia,2019-03-01,1,3,0,0,0,2,4,1,0,0,3,0,3,1,27,2,1,0,1,0,9,0,6765,6823,1.465630954125751e-4,4.3968928623772536e-4,0,0,0,2.931261908251502e-4,5.862523816503004e-4,1.465630954125751e-4,0,0,4.3968928623772536e-4,0,4.3968928623772536e-4,1.465630954125751e-4,0.003957203576139528,2.931261908251502e-4,1.465630954125751e-4,0,1.465630954125751e-4,0,0.001319067858713176,0
Belarus,Russia,2019-04-01,1,2,1,0,2,2,3,1,0,0,13,3,0,0,43,2,0,0,2,0,20,0,7156,7251,1.3791201213625708e-4,2.7582402427251415e-4,1.3791201213625708e-4,0,2.7582402427251415e-4,2.7582402427251415e-4,4.137360364087712e-4,1.3791201213625708e-4,0,0,0.0017928561577713418,4.137360364087712e-4,0,0,0.005930216521859054,2.7582402427251415e-4,0,0,2.7582402427251415e-4,0,0.0027582402427251415,0
Belarus,Russia,2019-05-01,0,3,0,0,11,2,2,3,0,0,11,0,1,0,41,3,0,0,1,3,7,0,6587,6675,0,4.4943820224719103e-4,0,0,0.001647940074906367,2.99625468164794e-4,2.99625468164794e-4,4.4943820224719103e-4,0,0,0.001647940074906367,0,1.49812734082397e-4,0,0.006142322097378277,4.4943820224719103e-4,0,0,1.49812734082397e-4,4.4943820224719103e-4,0.001048689138576779,0
Belarus,Russia,2019-06-01,1,0,0,0,7,0,2,0,2,0,4,1,0,0,45,4,0,1,1,5,4,1,6921,6999,1.4287755393627662e-4,0,0,0,0.0010001428775539363,0,2.8575510787255323e-4,0,2.8575510787255323e-4,0,5.715102157451065e-4,1.4287755393627662e-4,0,0,0.006429489927132447,5.715102157451065e-4,0,1.4287755393627662e-4,1.4287755393627662e-4,7.14387769681383e-4,5.715102157451065e-4,1.4287755393627662e-4
Belarus,Russia,2019-07-01,0,2,0,0,6,1,0,4,2,1,11,1,0,0,57,6,1,0,3,2,15,1,6907,7020,0,2.849002849002849e-4,0,0,8.547008547008547e-4,1.4245014245014244e-4,0,5.698005698005698e-4,2.849002849002849e-4,1.4245014245014244e-4,0.0015669515669515669,1.4245014245014244e-4,0,0,0.00811965811965812,8.547008547008547e-4,1.4245014245014244e-4,0,4.2735042735042735e-4,2.849002849002849e-4,0.002136752136752137,1.4245014245014244e-4
Belarus,Russia,2019-08-01,0,1,0,0,0,2,3,0,0,0,2,9,3,1,40,3,0,3,0,5,9,0,6947,7028,0,1.422879908935686e-4,0,0,0,2.845759817871372e-4,4.2686397268070576e-4,0,0,0,2.845759817871372e-4,0.0012805919180421173,4.2686397268070576e-4,1.422879908935686e-4,0.005691519635742743,4.2686397268070576e-4,0,4.2686397268070576e-4,0,7.114399544678429e-4,0.0012805919180421173,0
Belarus,Russia,2019-09-01,4,1,0,0,0,2,3,2,0,1,7,7,1,0,39,5,3,0,1,2,5,0,6817,6900,5.797101449275362e-4,1.4492753623188405e-4,0,0,0,2.898550724637681e-4,4.347826086956522e-4,2.898550724637681e-4,0,1.4492753623188405e-4,0.0010144927536231885,0.0010144927536231885,1.4492753623188405e-4,0,0.005652173913043478,7.246376811594203e-4,4.347826086956522e-4,0,1.4492753623188405e-4,2.898550724637681e-4,7.246376811594203e-4,0
Belarus,Russia,2019-10-01,1,4,0,0,3,0,3,3,0,1,12,4,3,3,46,6,3,2,2,2,5,0,7563,7666,1.3044612575006522e-4,5.217845030002609e-4,0,0,3.913383772501957e-4,0,3.913383772501957e-4,3.913383772501957e-4,0,1.3044612575006522e-4,0.0015653535090007827,5.217845030002609e-4,3.913383772501957e-4,3.913383772501957e-4,0.006000521784503,7.826767545003914e-4,3.913383772501957e-4,2.6089225150013044e-4,2.6089225150013044e-4,2.6089225150013044e-4,6.522306287503261e-4,0
Belarus,Russia,2019-11-01,4,3,0,0,0,0,5,4,0,0,9,0,1,4,24,6,3,0,1,3,2,0,6639,6708,5.963029218843172e-4,4.472271914132379e-4,0,0,0,0,7.453786523553966e-4,5.963029218843172e-4,0,0,0.0013416815742397137,0,1.490757304710793e-4,5.963029218843172e-4,0.0035778175313059034,8.944543828264759e-4,4.472271914132379e-4,0,1.490757304710793e-4,4.472271914132379e-4,2.981514609421586e-4,0
Belarus,Russia,2019-12-01,2,0,1,0,3,3,3,3,0,0,11,0,0,0,29,3,3,0,1,2,7,0,6761,6832,2.927400468384075e-4,0,1.4637002341920375e-4,0,4.3911007025761124e-4,4.3911007025761124e-4,4.3911007025761124e-4,4.3911007025761124e-4,0,0,0.0016100702576112413,0,0,0,0.004244730679156909,4.3911007025761124e-4,4.3911007025761124e-4,0,1.4637002341920375e-4,2.927400468384075e-4,0.0010245901639344263,0
Belarus,Russia,2020-01-01,1,1,0,0,1,2,0,3,0,0,13,1,0,0,29,1,0,0,0,0,15,0,6261,6328,1.5802781289506955e-4,1.5802781289506955e-4,0,0,1.5802781289506955e-4,3.160556257901391e-4,0,4.740834386852086e-4,0,0,0.0020543615676359038,1.5802781289506955e-4,0,0,0.0045828065739570165,1.5802781289506955e-4,0,0,0,0,0.002370417193426043,0
Belarus,Russia,2020-02-01,0,1,1,0,0,2,2,10,0,0,9,0,3,0,24,1,0,1,0,2,13,0,6186,6255,0,1.598721023181455e-4,1.598721023181455e-4,0,0,3.19744204636291e-4,3.19744204636291e-4,0.0015987210231814548,0,0,0.0014388489208633094,0,4.7961630695443646e-4,0,0.0038369304556354917,1.598721023181455e-4,0,1.598721023181455e-4,0,3.19744204636291e-4,0.0020783373301358913,0
Belarus,Russia,2020-03-01,2,4,0,0,5,7,2,4,0,0,5,1,0,0,20,6,1,0,1,0,6,0,6883,6947,2.878940549877645e-4,5.75788109975529e-4,0,0,7.197351374694113e-4,0.0010076291924571758,2.878940549877645e-4,5.75788109975529e-4,0,0,7.197351374694113e-4,1.4394702749388226e-4,0,0,0.002878940549877645,8.636821649632935e-4,1.4394702749388226e-4,0,1.4394702749388226e-4,0,8.636821649632935e-4,0
Belarus,Russia,2020-04-01,1,0,0,0,2,4,1,0,0,0,5,0,1,0,25,1,0,0,0,2,12,0,7591,7645,1.3080444735120994e-4,0,0,0,2.616088947024199e-4,5.232177894048398e-4,1.3080444735120994e-4,0,0,0,6.540222367560497e-4,0,1.3080444735120994e-4,0,0.0032701111837802484,1.3080444735120994e-4,0,0,0,2.616088947024199e-4,0.0015696533682145193,0
Belarus,Russia,2020-05-01,1,1,0,0,0,1,1,0,1,0,8,0,3,0,19,2,0,0,0,0,3,0,7197,7237,1.381788033715628e-4,1.381788033715628e-4,0,0,0,1.381788033715628e-4,1.381788033715628e-4,0,1.381788033715628e-4,0,0.0011054304269725024,0,4.1453641011468843e-4,0,0.002625397264059693,2.763576067431256e-4,0,0,0,0,4.1453641011468843e-4,0
Belarus,Russia,2020-06-01,0,2,2,0,5,1,2,6,0,0,10,0,2,9,22,1,0,0,0,0,4,0,7330,7396,0,2.7041644131963225e-4,2.7041644131963225e-4,0,6.760411032990806e-4,1.3520822065981613e-4,2.7041644131963225e-4,8.112493239588967e-4,0,0,0.0013520822065981612,0,2.7041644131963225e-4,0.0012168739859383451,0.0029745808545159546,1.3520822065981613e-4,0,0,0,0,5.408328826392645e-4,0
Belarus,Russia,2020-07-01,2,0,2,0,5,6,3,0,0,0,8,1,2,8,18,3,7,2,0,1,6,0,7740,7814,2.559508574353724e-4,0,2.559508574353724e-4,0,6.39877143588431e-4,7.678525723061172e-4,3.839262861530586e-4,0,0,0,0.0010238034297414896,1.279754287176862e-4,2.559508574353724e-4,0.0010238034297414896,0.002303557716918352,3.839262861530586e-4,8.958280010238034e-4,2.559508574353724e-4,0,1.279754287176862e-4,7.678525723061172e-4,0
Belarus,Russia,2020-08-01,1,1,0,0,1,13,34,3,0,0,5,2,2,24,12,2,7,2,2,4,17,0,8913,9045,1.105583195135434e-4,1.105583195135434e-4,0,0,1.105583195135434e-4,0.0014372581536760641,0.0037589828634604756,3.316749585406302e-4,0,0,5.52791597567717e-4,2.211166390270868e-4,2.211166390270868e-4,0.0026533996683250414,0.0013266998341625207,2.211166390270868e-4,7.739082365948038e-4,2.211166390270868e-4,2.211166390270868e-4,4.422332780541736e-4,0.0018794914317302378,0
Belarus,Russia,2020-09-01,0,0,0,0,4,3,21,29,1,2,14,26,7,5,48,9,1,0,1,2,36,0,8535,8744,0,0,0,0,4.574565416285453e-4,3.4309240622140897e-4,0.0024016468435498627,0.0033165599268069534,1.1436413540713633e-4,2.2872827081427266e-4,0.0016010978956999085,0.0029734675205855443,8.005489478499542e-4,5.718206770356817e-4,0.0054894784995425435,0.0010292772186642268,1.1436413540713633e-4,0,1.1436413540713633e-4,2.2872827081427266e-4,0.004117108874656907,0
Belarus,Russia,2020-10-01,0,0,2,0,1,2,2,0,1,1,5,1,0,0,20,8,1,0,0,0,15,0,7855,7914,0,0,2.5271670457417233e-4,0,1.2635835228708617e-4,2.5271670457417233e-4,2.5271670457417233e-4,0,1.2635835228708617e-4,1.2635835228708617e-4,6.317917614354309e-4,1.2635835228708617e-4,0,0,0.0025271670457417236,0.0010108668182966893,1.2635835228708617e-4,0,0,0,0.0018953752843062926,0
Belarus,Russia,2020-11-01,0,0,0,0,1,0,3,0,0,0,12,0,2,3,38,1,0,1,2,1,5,2,7810,7881,0,0,0,0,1.268874508311128e-4,0,3.8066235249333843e-4,0,0,0,0.0015226494099733537,0,2.537749016622256e-4,3.8066235249333843e-4,0.004821723131582287,1.268874508311128e-4,0,1.268874508311128e-4,2.537749016622256e-4,1.268874508311128e-4,6.344372541555641e-4,2.537749016622256e-4
Belarus,Russia,2020-12-01,0,0,2,0,3,2,0,1,1,0,5,1,0,1,39,2,0,0,0,0,13,0,8135,8205,0,0,2.437538086532602e-4,0,3.6563071297989033e-4,2.437538086532602e-4,0,1.218769043266301e-4,1.218769043266301e-4,0,6.093845216331506e-4,1.218769043266301e-4,0,1.218769043266301e-4,0.004753199268738574,2.437538086532602e-4,0,0,0,0,0.0015843997562461913,0
Belarus,Russia,2021-01-01,1,0,0,0,0,0,2,0,0,0,2,1,0,1,18,0,0,0,1,0,9,0,7106,7141,1.400364094664613e-4,0,0,0,0,0,2.800728189329226e-4,0,0,0,2.800728189329226e-4,1.400364094664613e-4,0,1.400364094664613e-4,0.002520655370396303,0,0,0,1.400364094664613e-4,0,0.0012603276851981516,0
Belarus,Russia,2021-02-01,3,1,1,0,1,2,2,2,1,0,7,0,1,0,23,1,0,0,0,1,10,0,7297,7353,4.079967360261118e-4,1.3599891200870393e-4,1.3599891200870393e-4,0,1.3599891200870393e-4,2.7199782401740786e-4,2.7199782401740786e-4,2.7199782401740786e-4,1.3599891200870393e-4,0,9.519923840609275e-4,0,1.3599891200870393e-4,0,0.0031279749762001905,1.3599891200870393e-4,0,0,0,1.3599891200870393e-4,0.0013599891200870393,0
Belarus,Russia,2021-03-01,0,0,1,0,4,2,1,1,0,0,5,5,0,0,21,2,0,1,1,0,4,0,7877,7925,0,0,1.2618296529968455e-4,0,5.047318611987382e-4,2.523659305993691e-4,1.2618296529968455e-4,1.2618296529968455e-4,0,0,6.309148264984228e-4,6.309148264984228e-4,0,0,0.0026498422712933753,2.523659305993691e-4,0,1.2618296529968455e-4,1.2618296529968455e-4,0,5.047318611987382e-4,0
Belarus,Russia,2021-04-01,1,0,0,0,1,3,3,6,0,0,2,0,1,0,40,1,0,0,1,0,11,0,7573,7643,1.3083867591259977e-4,0,0,0,1.3083867591259977e-4,3.925160277377993e-4,3.925160277377993e-4,7.850320554755986e-4,0,0,2.6167735182519954e-4,0,1.3083867591259977e-4,0,0.005233547036503991,1.3083867591259977e-4,0,0,1.3083867591259977e-4,0,0.0014392254350385975,0
Belarus,Russia,2021-05-01,0,0,0,0,1,0,6,7,0,0,2,1,1,0,27,7,0,0,0,0,19,0,7785,7856,0,0,0,0,1.2729124236252545e-4,0,7.637474541751527e-4,8.910386965376783e-4,0,0,2.545824847250509e-4,1.2729124236252545e-4,1.2729124236252545e-4,0,0.0034368635437881873,8.910386965376783e-4,0,0,0,0,0.0024185336048879835,0
Belarus,Russia,2021-06-01,3,0,1,0,4,6,5,3,2,0,6,1,1,1,50,9,0,1,0,3,24,0,7528,7648,3.922594142259414e-4,0,1.307531380753138e-4,0,5.230125523012552e-4,7.845188284518828e-4,6.53765690376569e-4,3.922594142259414e-4,2.615062761506276e-4,0,7.845188284518828e-4,1.307531380753138e-4,1.307531380753138e-4,1.307531380753138e-4,0.00653765690376569,0.0011767782426778243,0,1.307531380753138e-4,0,3.922594142259414e-4,0.0031380753138075313,0
Belarus,Russia,2021-07-01,2,1,0,0,1,4,0,2,0,0,3,2,2,0,30,1,3,0,2,2,15,0,6371,6441,3.105107902499612e-4,1.552553951249806e-4,0,0,1.552553951249806e-4,6.210215804999224e-4,0,3.105107902499612e-4,0,0,4.657661853749418e-4,3.105107902499612e-4,3.105107902499612e-4,0,0.004657661853749418,1.552553951249806e-4,4.657661853749418e-4,0,3.105107902499612e-4,3.105107902499612e-4,0.002328830926874709,0
Belarus,Russia,2021-08-01,0,0,1,0,0,1,4,4,1,0,1,7,2,1,12,4,1,2,1,0,12,0,7381,7435,0,0,1.3449899125756557e-4,0,0,1.3449899125756557e-4,5.379959650302623e-4,5.379959650302623e-4,1.3449899125756557e-4,0,1.3449899125756557e-4,9.41492938802959e-4,2.6899798251513114e-4,1.3449899125756557e-4,0.0016139878950907868,5.379959650302623e-4,1.3449899125756557e-4,2.6899798251513114e-4,1.3449899125756557e-4,0,0.0016139878950907868,0
Belarus,Russia,2021-09-01,12,0,3,0,0,0,0,1,3,1,9,30,2,2,25,4,5,0,3,6,2,0,7141,7249,0.0016554007449303353,0,4.1385018623258383e-4,0,0,0,0,1.3795006207752792e-4,4.1385018623258383e-4,1.3795006207752792e-4,0.0012415505586977514,0.004138501862325838,2.7590012415505585e-4,2.7590012415505585e-4,0.003448751551938198,5.518002483101117e-4,6.897503103876397e-4,0,4.1385018623258383e-4,8.277003724651677e-4,2.7590012415505585e-4,0
Belarus,Russia,2021-10-01,3,1,0,0,0,3,0,0,0,0,6,4,2,1,29,1,1,1,0,0,10,0,7123,7185,4.175365344467641e-4,1.3917884481558804e-4,0,0,0,4.175365344467641e-4,0,0,0,0,8.350730688935282e-4,5.567153792623522e-4,2.783576896311761e-4,1.3917884481558804e-4,0.004036186499652053,1.3917884481558804e-4,1.3917884481558804e-4,1.3917884481558804e-4,0,0,0.0013917884481558804,0
Belarus,Russia,2021-11-01,1,0,0,0,2,3,16,0,1,0,8,17,1,0,19,7,12,0,0,0,32,3,7182,7304,1.3691128148959474e-4,0,0,0,2.738225629791895e-4,4.107338444687842e-4,0.002190580503833516,0,1.3691128148959474e-4,0,0.001095290251916758,0.0023274917853231105,1.3691128148959474e-4,0,0.0026013143483023,9.583789704271632e-4,0.0016429353778751369,0,0,0,0.004381161007667032,4.107338444687842e-4
Belarus,Russia,2021-12-01,1,0,0,0,5,9,8,5,1,0,7,1,0,1,16,8,0,0,2,2,25,0,6430,6521,1.5335071308081582e-4,0,0,0,7.667535654040791e-4,0.0013801564177273425,0.0012268057046465265,7.667535654040791e-4,1.5335071308081582e-4,0,0.0010734549915657108,1.5335071308081582e-4,0,1.5335071308081582e-4,0.002453611409293053,0.0012268057046465265,0,0,3.0670142616163164e-4,3.0670142616163164e-4,0.003833767827020396,0
Belarus,Russia,2022-01-01,1,0,0,0,1,4,16,1,0,0,6,23,0,2,9,5,11,3,0,2,5,0,5790,5879,1.7009695526450075e-4,0,0,0,1.7009695526450075e-4,6.80387821058003e-4,0.002721551284232012,1.7009695526450075e-4,0,0,0.0010205817315870045,0.003912229971083518,0,3.401939105290015e-4,0.0015308725973805068,8.504847763225039e-4,0.0018710665079095085,5.102908657935023e-4,0,3.401939105290015e-4,8.504847763225039e-4,0
Belarus,Russia,2022-02-01,8,0,2,5,3,9,33,7,1,0,10,69,2,7,15,28,51,4,0,1,31,0,6485,6771,0.0011815093782306897,0,2.953773445576724e-4,7.38443361394181e-4,4.4306601683650863e-4,0.001329198050509526,0.004873726185201595,0.0010338207059518536,1.476886722788362e-4,0,0.001476886722788362,0.0101905183872397,2.953773445576724e-4,0.0010338207059518536,0.002215330084182543,0.004135282823807414,0.007532122286220647,5.907546891153448e-4,0,1.476886722788362e-4,0.004578348840643923,0
Belarus,Russia,2022-03-01,3,1,0,2,4,6,19,8,11,0,15,0,8,1,26,18,17,8,4,1,101,0,5600,5853,5.125576627370579e-4,1.7085255424568598e-4,0,3.4170510849137196e-4,6.834102169827439e-4,0.0010251153254741158,0.0032461985306680334,0.0013668204339654878,0.0018793780967025456,0,0.0025627883136852894,0,0.0013668204339654878,1.7085255424568598e-4,0.004442166410387836,0.0030753459764223477,0.0029044934221766614,0.0013668204339654878,6.834102169827439e-4,1.7085255424568598e-4,0.017256107978814283,0
Belarus,Russia,2022-04-01,2,0,9,2,1,9,21,9,1,1,12,2,8,1,30,20,7,2,13,6,49,2,5307,5514,3.627130939426913e-4,0,0.001632208922742111,3.627130939426913e-4,1.8135654697134566e-4,0.001632208922742111,0.003808487486398259,0.001632208922742111,1.8135654697134566e-4,1.8135654697134566e-4,0.002176278563656148,3.627130939426913e-4,0.0014508523757707653,1.8135654697134566e-4,0.00544069640914037,0.003627130939426913,0.0012694958287994198,3.627130939426913e-4,0.0023576351106274936,0.001088139281828074,0.008886470801595938,3.627130939426913e-4
Belarus,Russia,2022-05-01,4,0,0,0,1,6,11,6,0,1,10,1,1,0,19,6,3,2,2,1,51,0,5221,5346,7.482229704451926e-4,0,0,0,1.8705574261129816e-4,0.001122334455667789,0.00205761316872428,0.001122334455667789,0,1.8705574261129816e-4,0.0018705574261129816,1.8705574261129816e-4,1.8705574261129816e-4,0,0.003554059109614665,0.001122334455667789,5.611672278338945e-4,3.741114852225963e-4,3.741114852225963e-4,1.8705574261129816e-4,0.009539842873176206,0
Belarus,Russia,2022-06-01,4,1,3,0,0,11,11,6,1,0,15,2,2,0,42,17,12,0,7,0,40,0,5021,5195,7.699711260827719e-4,1.9249278152069297e-4,5.774783445620789e-4,0,0,0.0021174205967276227,0.0021174205967276227,0.0011549566891241579,1.9249278152069297e-4,0,0.0028873917228103944,3.8498556304138594e-4,3.8498556304138594e-4,0,0.008084696823869105,0.0032723772858517805,0.0023099133782483157,0,0.001347449470644851,0,0.007699711260827719,0
Belarus,Russia,2022-07-01,1,0,2,0,4,10,8,0,0,2,15,2,0,0,31,8,13,2,1,0,34,3,4766,4902,2.039983680130559e-4,0,4.079967360261118e-4,0,8.159934720522236e-4,0.002039983680130559,0.0016319869441044472,0,0,4.079967360261118e-4,0.0030599755201958386,4.079967360261118e-4,0,0,0.0063239494084047325,0.0016319869441044472,0.0026519787841697267,4.079967360261118e-4,2.039983680130559e-4,0,0.0069359445124439,6.119951040391676e-4
Belarus,Russia,2022-08-01,2,0,0,0,2,15,13,1,0,1,13,12,2,0,18,12,9,1,2,1,15,0,4760,4879,4.099200655872105e-4,0,0,0,4.099200655872105e-4,0.003074400491904079,0.0026644804263168684,2.0496003279360525e-4,0,2.0496003279360525e-4,0.0026644804263168684,0.0024595203935232628,4.099200655872105e-4,0,0.0036892805902848944,0.0024595203935232628,0.0018446402951424472,2.0496003279360525e-4,4.099200655872105e-4,2.0496003279360525e-4,0.003074400491904079,0
Belarus,Russia,2022-09-01,1,0,0,1,2,13,2,7,1,0,9,5,0,0,20,7,7,0,4,3,39,0,4564,4685,2.1344717182497332e-4,0,0,2.1344717182497332e-4,4.2689434364994664e-4,0.002774813233724653,4.2689434364994664e-4,0.0014941302027748132,2.1344717182497332e-4,0,0.00192102454642476,0.0010672358591248667,0,0,0.004268943436499467,0.0014941302027748132,0.0014941302027748132,0,8.537886872998933e-4,6.403415154749199e-4,0.008324439701173959,0
Belarus,Russia,2022-10-01,10,0,3,2,1,7,29,3,0,1,10,4,1,1,36,20,32,2,1,2,19,0,4828,5012,0.0019952114924181963,0,5.985634477254589e-4,3.990422984836393e-4,1.9952114924181964e-4,0.0013966480446927375,0.00578611332801277,5.985634477254589e-4,0,1.9952114924181964e-4,0.0019952114924181963,7.980845969672786e-4,1.9952114924181964e-4,1.9952114924181964e-4,0.007182761372705506,0.0039904229848363925,0.006384676775738229,3.990422984836393e-4,1.9952114924181964e-4,3.990422984836393e-4,0.003790901835594573,0
Belarus,Russia,2022-11-01,6,0,0,0,2,5,10,3,1,0,9,2,1,4,18,12,12,2,0,0,19,2,4479,4587,0.0013080444735120995,0,0,0,4.360148245040331e-4,0.0010900370612600828,0.0021800741225201656,6.540222367560497e-4,2.1800741225201656e-4,0,0.001962066710268149,4.360148245040331e-4,2.1800741225201656e-4,8.720296490080662e-4,0.003924133420536298,0.002616088947024199,0.002616088947024199,4.360148245040331e-4,0,0,0.004142140832788315,4.360148245040331e-4
Belarus,Russia,2022-12-01,7,0,0,0,1,3,23,22,1,2,9,9,2,0,26,23,27,2,6,1,27,1,5054,5246,0.0013343499809378575,0,0,0,1.9062142584826535e-4,5.71864277544796e-4,0.004384292794510103,0.0041936713686618375,1.9062142584826535e-4,3.812428516965307e-4,0.001715592832634388,0.001715592832634388,3.812428516965307e-4,0,0.004956157072054899,0.004384292794510103,0.005146778497903164,3.812428516965307e-4,0.001143728555089592,1.9062142584826535e-4,0.005146778497903164,1.9062142584826535e-4
Belarus,Russia,2023-01-01,4,0,0,0,2,7,13,4,1,0,6,36,0,2,23,10,20,2,3,2,25,0,5107,5267,7.594456047085627e-4,0,0,0,3.7972280235428136e-4,0.0013290298082399847,0.002468198215302829,7.594456047085627e-4,1.8986140117714068e-4,0,0.001139168407062844,0.0068350104423770645,0,3.7972280235428136e-4,0.004366812227074236,0.0018986140117714068,0.0037972280235428137,3.7972280235428136e-4,5.69584203531422e-4,3.7972280235428136e-4,0.004746535029428517,0
Belarus,Russia,2023-02-01,4,0,0,0,2,11,19,11,0,3,11,4,1,1,14,14,9,0,2,3,22,0,4896,5027,7.957032027053909e-4,0,0,0,3.9785160135269546e-4,0.002188183807439825,0.0037795902128506067,0.002188183807439825,0,5.967774020290431e-4,0.002188183807439825,7.957032027053909e-4,1.9892580067634773e-4,1.9892580067634773e-4,0.0027849612094688683,0.0027849612094688683,0.0017903322060871295,0,3.9785160135269546e-4,5.967774020290431e-4,0.00437636761487965,0
Belarus,Russia,2023-03-01,10,0,2,1,2,11,19,1,1,4,9,2,1,2,38,60,18,1,4,5,19,1,5657,5868,0.0017041581458759373,0,3.4083162917518747e-4,1.7041581458759374e-4,3.4083162917518747e-4,0.001874573960463531,0.003237900477164281,1.7041581458759374e-4,1.7041581458759374e-4,6.816632583503749e-4,0.0015337423312883436,3.4083162917518747e-4,1.7041581458759374e-4,3.4083162917518747e-4,0.006475800954328562,0.010224948875255624,0.003067484662576687,1.7041581458759374e-4,6.816632583503749e-4,8.520790729379687e-4,0.003237900477164281,1.7041581458759374e-4
Belarus,Russia,2023-04-01,8,0,0,0,1,8,9,11,0,3,12,2,0,0,24,40,5,4,3,3,21,0,5474,5628,0.0014214641080312722,0,0,0,1.7768301350390902e-4,0.0014214641080312722,0.0015991471215351812,0.0019545131485429993,0,5.330490405117271e-4,0.0021321961620469083,3.5536602700781805e-4,0,0,0.0042643923240938165,0.007107320540156361,8.884150675195451e-4,7.107320540156361e-4,5.330490405117271e-4,5.330490405117271e-4,0.0037313432835820895,0
Belarus,Russia,2023-05-01,11,1,2,1,5,8,15,13,0,0,11,2,1,3,26,40,11,2,4,0,22,0,5735,5913,0.0018603077963808556,1.6911889058007779e-4,3.3823778116015557e-4,1.6911889058007779e-4,8.455944529003889e-4,0.0013529511246406223,0.0025367833587011668,0.002198545577541011,0,0,0.0018603077963808556,3.3823778116015557e-4,1.6911889058007779e-4,5.073566717402334e-4,0.004397091155082022,0.006764755623203111,0.0018603077963808556,3.3823778116015557e-4,6.764755623203111e-4,0,0.0037206155927617113,0
Belarus,Russia,2023-06-01,15,1,0,4,1,12,56,8,1,3,17,2,2,6,40,71,43,5,4,3,21,1,6446,6762,0.0022182786157941437,1.478852410529429e-4,0,5.915409642117716e-4,1.478852410529429e-4,0.001774622892635315,0.008281573498964804,0.0011830819284235432,1.478852410529429e-4,4.4365572315882877e-4,0.0025140490979000296,2.957704821058858e-4,2.957704821058858e-4,8.873114463176575e-4,0.005915409642117717,0.010499852114758948,0.006359065365276546,7.394262052647146e-4,5.915409642117716e-4,4.4365572315882877e-4,0.003105590062111801,1.478852410529429e-4
Belarus,Russia,2023-07-01,6,0,0,0,2,8,38,7,1,1,20,4,2,1,33,24,41,1,0,0,17,0,6182,6388,9.39261114589856e-4,0,0,0,3.1308703819661864e-4,0.0012523481527864746,0.005948653725735754,0.0010958046336881652,1.5654351909830932e-4,1.5654351909830932e-4,0.0031308703819661866,6.261740763932373e-4,3.1308703819661864e-4,1.5654351909830932e-4,0.005165936130244208,0.003757044458359424,0.006418284283030683,1.5654351909830932e-4,0,0,0.0026612398246712585,0
Belarus,Russia,2023-08-01,3,0,2,0,3,11,23,4,1,3,10,3,3,1,26,24,33,2,2,2,19,0,6400,6575,4.5627376425855514e-4,0,3.041825095057034e-4,0,4.5627376425855514e-4,0.0016730038022813689,0.0034980988593155894,6.083650190114068e-4,1.520912547528517e-4,4.5627376425855514e-4,0.001520912547528517,4.5627376425855514e-4,4.5627376425855514e-4,1.520912547528517e-4,0.003954372623574145,0.003650190114068441,0.0050190114068441065,3.041825095057034e-4,3.041825095057034e-4,3.041825095057034e-4,0.0028897338403041824,0
